date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,reserve_06_kwh,window_residual_06_kwh,reserve_12_kwh,window_residual_12_kwh,reserve_18_kwh,window_residual_18_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-09-25,44161.0928357,41625.9234087,530.67017627,2004.49925075,0,44161.0928357,0,9942.70983775,9790.50237812,312.33223879,1627.30892207,18002.5560428,14719.0571084,64603.7989977,42535.3866744,64615.0121185,65558.5889953,1917.48097957,1917.48097957,1917.48097957,-853.644013208,1411.62819486,-3412.26985448,656.658522281,-193.71496957,274.25673189,155.608636595,2814.70379307,1859.91379543,4674.6175885,0,12,22,1512.23427978,0,0
2025-09-26,20045.3055266,19663.6979849,322.693971979,58.9135696663,0,20045.3055266,0,9790.50237812,9771.88308908,320.434031228,13427.4323631,17508.556014,14198.6877314,35331.8529848,20309.0859289,35140.824009,34751.9781769,1909.86575059,1909.86575059,1909.86575059,-644.422986967,1410.31556625,778.736778539,655.999437384,546.752991107,273.747714464,206.086731594,92.6959513818,672.570759346,765.266710728,0,9,27,672.570759346,-7.27595761418e-12,0
2025-09-27,20341.2921095,19630.5663144,85.9938862888,624.731908749,0,20341.2921095,0,9771.88308908,9246.13066642,216.326788008,14180.9861782,18591.3716016,15532.1881777,34576.3717208,19802.554087,34611.4046718,35257.7986401,1902.25052162,1902.25052162,1902.25052162,4984.79636869,1409.00293763,397.154243761,655.340352486,1042.8131793,273.238697037,602.059034871,818.523589415,137.09667005,955.620259465,0,0,1,137.09667005,7.27595761418e-12,0
2025-09-28,46612.8305675,41731.2915666,782.132352179,4099.40664871,39.5613691667,46652.3919367,5.86833333333,9246.13066642,10104.9135276,1268.06478468,211.392775792,20412.5334761,15761.2475406,66209.7383398,43142.4346775,66347.4661102,69612.5043294,1969.51738897,1969.51738897,1969.51738897,1412.80810711,1407.69030902,-3345.45347148,659.896158979,69.9370149868,278.435415109,-205.350180621,5640.55076232,2237.78477279,7878.33553511,1,11,35,1880.63496597,7.27595761418e-12,-8.81072992343e-13
2025-09-29,44799.5198149,41967.1073515,1082.55317531,1749.85928816,134.736256667,44934.2560716,26.0150166667,10104.9135276,9705.95248583,321.321632643,0,18772.2743157,15564.6071334,67352.5308972,44130.1453273,67390.3589624,66262.8653983,1925.09620854,1925.09620854,1925.09620854,-1244.52959532,1406.3776804,2463.02367214,657.317607179,582.357511961,274.765749317,114.817081425,2561.18888848,3650.85438733,6212.04327581,2,13,39,3645.91095834,3.63797880709e-11,3.58113538823e-12
2025-09-30,46708.2192967,43835.1249824,421.167453558,2451.92686073,212.229434975,46920.4487316,31.41115,9705.95248583,10229.555039,582.069043865,0,20302.7016035,15973.946001,67858.1379394,44677.4598895,67833.1706429,70301.588263,1917.48097957,1917.48097957,1917.48097957,1280.05270529,1411.62819486,408.729349468,656.658522281,-1422.70120302,274.25673189,-272.309527768,3141.87181973,698.421496066,3840.2933158,1,2,20,698.421496066,-1.45519152284e-11,7.27595761418e-12
2025-10-01,41325.5540633,39938.6088169,1386.94524638,3.81920585824e-11,0,41325.5540633,0,10229.555039,10800,2856.71909609,4811.14223119,17579.0088997,13725.5967438,65598.774079,42712.4993096,65588.4020325,61182.7950165,1909.86575059,1909.86575059,1909.86575059,-12580.3531411,1410.31556625,-9444.49828119,655.999437384,-3445.53781019,273.747714464,-2119.52405796,3.12638803734e-11,4415.97906248,4415.97906248,0,0,49,4415.97906248,2.18278728426e-11,0
2025-10-02,40973.6326272,39667.2210195,1178.9965032,127.415104546,0,40973.6326272,0,10800,10800,3025.74846924,2719.33509841,17044.7229291,13806.2255726,64116.9798532,42025.2140259,64096.7837496,60714.3640408,1902.25052162,1902.25052162,1902.25052162,-9096.15042261,1409.00293763,-6990.32912044,655.340352486,-3262.23120611,273.238697037,-2255.94377852,200.334179654,3602.94999202,3803.28417167,0,0,30,3602.94999202,-1.45519152284e-11,0
2025-10-03,18492.2309387,18175.0906461,102.756195676,214.384096894,0,18492.2309387,0,10800,10800,2146.91163996,19577.9452726,17227.5617169,13954.3249907,32665.0421487,18380.6030375,32494.0597209,32815.2473388,1894.63529265,1894.63529265,1894.63529265,-1201.40866207,1407.69030902,-166.126879283,654.681267588,-1280.28223874,272.729679611,-1473.63828496,316.129635015,165.924444941,482.054079956,0,0,3,165.924444941,-7.27595761418e-12,0
2025-10-04,19151.8381482,18837.103518,115.933159387,198.801470763,0,19151.8381482,0,10800,10776.728465,1847.95134837,15416.3808102,17540.8907276,14229.0658709,33544.6324445,19068.9698368,33562.0605113,33672.1394486,1887.02006368,1887.02006368,1887.02006368,-2279.55386815,1406.3776804,11.7922731629,654.022182691,-1092.06373754,272.220662184,-1169.63503065,312.487757135,184.980752986,497.46851012,0,0,2,184.980752986,0,0
2025-10-05,39817.1323045,38511.4558538,762.28693164,543.389519026,0,39817.1323045,0,10776.728465,10800,1446.41200659,441.95160582,17851.2052727,14438.5318894,61762.3547276,40036.0297171,61922.7087858,60036.9980624,1884.74489294,1884.74489294,1884.74489294,-3933.70971548,1403.68901964,-1223.25512479,651.875823411,-1640.30599752,271.165036941,-1359.36943171,766.686764322,2492.0434296,3258.73019392,0,0,13,2492.0434296,-1.45519152284e-11,0
2025-10-06,41005.0715993,38428.2567415,9.51278248878,2567.30207524,0,41005.0715993,0,10800,10720.6908536,1022.74573043,0,18257.4069099,14859.8778287,59097.7793227,38447.2823065,59108.5943642,62153.3840616,1882.46972219,1882.46972219,1882.46972219,4820.12685782,1401.00035888,1046.48845282,649.729464132,-43.7306463178,270.109411698,-871.474754789,3083.44170497,27.8369660391,3111.278671,0,0,4,27.8369660391,-7.27595761418e-12,0
2025-10-07,41595.2868371,37952.0399216,215.302859326,3427.94405608,0,41595.2868371,0,10720.6908536,10759.8422632,1245.12483032,0,19296.2531224,15594.7287606,58814.4515011,38382.6456403,58803.8408212,62718.2121922,1902.25052162,1902.25052162,1902.25052162,2524.64133743,1398.31169811,-476.308149901,647.583104853,-1530.59031372,269.053786455,-1115.53866318,4224.03270194,320.272010898,4544.30471284,0,0,1,320.272010898,1.45519152284e-11,0
2025-10-08,38449.4887603,35877.5358238,11.848691883,2560.10424466,1692.03501097,40141.5237713,308.417379888,10759.8422632,9629.51333254,902.864213381,0,18437.8645498,15951.9663229,56334.7611992,35901.2332076,56292.0269485,59558.840727,1969.51738897,1969.51738897,1969.51738897,4998.66707764,1395.62303735,2680.01685731,645.436745573,1369.44541654,267.998161212,627.344866708,3258.84623988,34.7667120075,3293.61295188,8,0,4,34.7667120075,0,3.41060513165e-12
2025-10-09,38914.3763936,37349.6031536,641.158778745,923.614461193,0,38914.3763936,0,9629.51333254,9500.6452374,78.5545717806,0,19959.7421403,16283.3724193,60134.2853091,38631.9207111,60102.4920167,59514.9059762,2147.20211071,2147.20211071,2147.20211071,-678.431747516,1406.3776804,2677.83321593,654.022182691,1257.54427294,272.220662184,426.090688503,1447.40822638,2066.78755937,3514.19578575,0,0,17,2066.78755937,1.45519152284e-11,0
2025-10-10,18245.4866851,17398.2684595,163.876133661,683.342092019,0,18245.4866851,0,9500.6452374,10004.3449081,198.339742047,19628.7542885,18594.300777,14608.0539258,32352.8901537,17726.0207268,32230.8986174,33156.9517984,2102.78093027,2102.78093027,2102.78093027,-2152.01444774,1411.62819486,-2760.47995478,656.658522281,554.251271823,274.25673189,9.2017666233,1072.88733896,268.825694222,1341.71303318,0,0,4,268.825694222,3.63797880709e-12,0
2025-10-11,18385.9847953,17928.3212945,152.322217618,305.341283211,0,18385.9847953,0,10004.3449081,10010.3176349,180.921000421,15654.8879684,17714.7669259,14343.5857558,33079.0357505,18232.9657297,33106.9320435,33313.3037222,2058.35974984,2058.35974984,2058.35974984,689.209654033,1410.31556625,654.005008437,655.999437384,-106.14762268,273.747714464,-157.781471904,479.333757236,245.065785563,724.399542799,0,0,4,245.065785563,-3.63797880709e-12,0
2025-10-12,40210.0987944,38929.2661061,138.153877555,1142.67881069,98.0358077333,40308.1346021,20.9299333333,10010.3176349,9783.48501756,372.004994051,0,18253.2508041,14989.2825069,60628.8505801,39205.5738612,60812.2799678,62129.9993412,2013.93856941,2013.93856941,2013.93856941,1224.78312749,1409.00293763,1524.48345771,655.340352486,1713.91690729,273.238697037,201.738999509,1788.3928239,287.244062798,2075.6368867,1,9,27,287.244062798,-7.27595761418e-12,1.06155084723e-11
2025-10-13,40679.6076126,39070.9185627,817.670923919,791.018126057,0,40679.6076126,0,9783.48501756,10262.0717001,431.012881273,1.81898940355e-12,19430.3351707,15307.843474,63042.8858708,40706.2604105,63040.8060495,61580.899878,1969.51738897,1969.51738897,1969.51738897,-2468.31875354,1423.246692,586.772353815,659.896158979,1190.67332179,272.729679611,-426.308122522,1238.74954441,2700.73553719,3939.48508161,0,9,41,2700.73553719,-1.45519152284e-11,0
2025-10-14,43207.7072331,40122.2676733,686.317437425,2399.12212236,0,43207.7072331,0,10262.0717001,10097.1153888,985.745528866,0,19042.8833003,15573.1961535,64199.7721315,41494.9025482,64208.6517032,65229.2619591,1925.09620854,1925.09620854,1925.09620854,-70.8198574373,1412.94082348,3960.54685105,670.210366178,-407.057832882,272.220662184,-189.710596049,3596.62347895,2567.13365138,6163.75713033,0,15,38,2567.13365138,0,0
2025-10-15,42988.0567158,39884.4964263,963.397028794,2140.16326064,270.748721289,43258.8054371,59.6767161781,10097.1153888,9593.17842462,363.789702228,9.09494701773e-13,18636.3428731,15548.9809949,65248.623128,41811.2904839,65217.7371043,65311.4985142,1917.48097957,1917.48097957,1917.48097957,97.9989692405,1454.16429755,3222.69296446,667.631814379,574.743962907,271.165036941,387.778090162,3121.63801302,3058.7626268,6180.40063982,4,14,48,3058.7626268,2.18278728426e-11,-3.97903932026e-13
2025-10-16,43197.2020539,41688.0145354,20.5912409348,1488.59627751,747.770931721,43944.9729856,150.542782475,9593.17842462,9720.82630649,200.644912732,0,20642.1292892,16605.2416305,65028.2571735,41729.1970173,65035.5794076,67053.4627389,1909.86575059,1909.86575059,1909.86575059,1905.76114394,1471.63592387,1460.6127798,665.053262579,823.245875037,273.747714464,315.011361769,2107.47451312,82.2689477209,2189.74346084,8,10,14,82.2689477209,0,0
2025-10-17,18325.4529683,17968.8614966,192.54551272,164.045958945,0,18325.4529683,0,9720.82630649,9646.27879527,213.094159421,14032.6944698,17611.5285774,14332.4309078,33609.3900884,18353.9525221,33450.5682695,33529.0856155,1913.49516978,1913.49516978,1913.49516978,2903.29644445,1469.24733794,1512.53626716,676.32889587,-650.887050743,282.105080901,329.640718073,257.448146492,337.752619365,595.200765857,0,0,13,337.752619365,-7.27595761418e-12,0
2025-10-18,18748.0226998,18310.3241652,195.020305203,242.678229386,0,18748.0226998,0,9646.27879527,10031.1244704,59.4869736498,14095.0631893,17666.3294051,13963.3657105,33958.9355773,18697.5103146,33966.2185021,33934.1071242,1969.51738897,1969.51738897,1969.51738897,-1286.52185994,1477.99680512,-3181.3687587,673.269631024,499.821445981,297.026388183,-2.13792530669,380.975140208,405.803593362,786.778733569,0,9,24,398.981019153,-3.63797880709e-12,0
2025-10-19,43429.5677712,42331.9031769,51.8895852567,1045.77500902,375.637559696,43805.2053309,78.7502205065,10031.1244704,9547.94413465,375.133736858,0,20100.6495693,16716.3884533,66154.475518,42428.4567593,66308.7652001,67566.3671657,1925.09620854,1925.09620854,1925.09620854,1287.29031617,1476.41309574,1516.36706443,670.210366178,1597.11806234,293.114078277,362.543276336,1636.60892866,224.717280954,1861.32620961,4,10,16,207.149597653,-1.45519152284e-11,1.08002495836e-12
2025-10-20,44457.6445257,43688.9861116,487.685795051,280.972618972,0,44457.6445257,0,9547.94413465,9480.18021827,733.521540826,0,19914.0652116,16191.3803461,69534.4111191,44664.3577017,69544.4371456,68896.988773,1921.22919562,1921.22919562,1921.22919562,-974.284661359,1482.74793327,430.906712381,682.447425562,566.034778742,308.763317901,512.85152973,441.441754616,1078.86410077,1520.30585538,0,9,44,1078.86410077,-7.27595761418e-12,0
2025-10-21,45121.8174372,43875.6698843,6.69233854427,1239.45521432,0,45121.8174372,0,9480.18021827,9625.9135545,303.440730334,0,20411.1476177,16401.8695677,68923.0026165,43889.0545614,68887.7665223,70775.3001303,1917.3621827,1917.3621827,1917.3621827,1731.63790018,1481.16422388,1034.00120436,679.388160716,440.090824981,314.077068184,348.219022728,1874.01822607,21.7207122656,1895.73893834,0,9,11,21.7207122656,-7.27595761418e-12,0
2025-10-22,44830.1126022,42970.6908995,416.113911721,1443.30779097,1330.4900627,46160.6026649,229.697533436,9625.9135545,9532.26653099,240.662595402,0,20877.4966591,16995.054615,68325.6523285,43802.9187229,68345.2994857,69448.303806,1913.49516978,1913.49516978,1913.49516978,1215.53302121,1479.5805145,2422.71747628,676.32889587,897.517667416,316.422400419,714.159230289,2170.28565843,1047.63418093,3217.91983936,6,10,44,1047.63418093,7.27595761418e-12,3.18323145621e-12
2025-10-23,46438.4437594,42025.6238984,2550.84387132,1861.97598967,0,46438.4437594,0,9532.26653099,9695.87890204,353.851496128,2.50111042988e-12,20307.9469134,16302.1858659,73719.5433751,47127.311641,73709.7125607,67739.109577,1909.62815686,1909.62815686,1909.62815686,-6211.91913921,1489.66608494,2373.07132496,685.94090845,965.040385005,319.350477761,286.420401828,2338.25063312,8318.68443123,10656.9350643,0,21,55,8318.68443123,0,0
2025-10-24,18932.1569041,18548.4977328,85.2090761029,298.450095216,0,18932.1569041,0,9695.87890204,9497.61816184,266.01987434,12587.3971016,18158.0641465,14886.4666248,34213.3830152,18718.915885,34063.2505172,34545.0652143,1905.76114394,1905.76114394,1905.76114394,-368.924587673,1511.00385412,438.807529822,687.677780617,-40.9385827797,318.538958393,438.275771346,468.611795199,136.929596171,605.541391371,0,0,3,136.929596171,-7.27595761418e-12,0
2025-10-25,18518.2638123,18222.92093,29.4387774227,265.904104812,0,18518.2638123,0,9497.61816184,9336.33544693,86.0314533817,11341.6600312,17905.5993116,14648.6898859,33713.1231982,18281.7984849,33698.2536365,34083.0336437,1902.01292788,1902.01292788,1902.01292788,-56.8642790104,1505.66941182,1738.07504262,687.243562575,1262.68151253,321.785035865,612.741663861,417.590340804,47.6798953931,465.270236197,0,0,2,47.6798953931,3.63797880709e-12,0
2025-10-26,45786.4489095,42643.4534151,1449.99338722,1693.0021071,0,45786.4489095,0,9336.33544693,9854.6020244,87.4821361597,0,20554.7666998,16182.9211071,71142.9993192,45543.4401896,71300.8905789,69003.6397455,1898.26471183,1898.26471183,1898.26471183,-2290.36354177,1511.92330194,2301.16390778,694.374974342,559.158280277,326.823052937,121.646489193,2376.03832391,4515.39789764,6891.43622155,0,13,39,4515.39789764,0,0
2025-10-27,45008.6435044,42677.6454583,483.520581757,1847.47746432,92.4852677333,45101.1287721,19.7449333333,9854.6020244,9500.0790978,587.865772217,288.45514318,19399.4799327,16032.6493794,67557.7779967,43540.3021056,67587.109063,67775.988202,1894.51649578,1894.51649578,1894.51649578,-262.956108772,1513.85628515,-2151.21498161,692.142576433,488.855954221,325.414220369,464.894827323,2408.19423663,2189.98403136,4598.17826799,1,13,16,1950.7290428,0,-7.24753590475e-13
2025-10-28,45641.612613,44603.1951612,20.708458467,1017.70899334,0,45641.612613,0,9500.0790978,9876.08566345,589.591247023,0,19580.6817311,15521.9462931,69178.8930519,44644.6120781,69153.9772076,70620.748385,1890.76827973,1890.76827973,1890.76827973,912.957918556,1513.19627615,738.725229424,689.910178525,-56.6911116758,331.208055794,-52.151863534,1507.42776611,65.5724330232,1573.00019914,0,9,12,65.5724330232,7.27595761418e-12,0
2025-10-29,47738.0781194,46000.9142062,28.0081114847,1709.15580171,0,47738.0781194,0,9876.08566345,9738.40371237,710.05700267,0,20335.1005689,16595.3452168,71503.9560698,46056.9304291,71526.4434985,73762.0691548,1887.02006368,1887.02006368,1887.02006368,1614.17434712,1512.53626716,1445.86616597,687.677780617,97.633654002,329.640718073,212.014560977,2355.88572405,97.7726390866,2453.65836314,0,10,14,97.7726390866,7.27595761418e-12,0
2025-10-30,45248.6951356,43506.6209659,618.459704948,1123.6144647,17.0583473333,45265.7534829,3.64183333333,9738.40371237,9785.44087473,502.158418836,0,20609.1623092,16651.0880243,69239.696049,44743.5403758,69228.8260976,69244.4085204,1884.74489294,1884.74489294,1884.74489294,-561.13472717,1512.22978455,1689.08404078,687.243562575,500.815981504,328.231885505,227.600140205,1755.11413036,1750.40165899,3505.51578935,1,12,26,1750.40165899,-7.27595761418e-12,1.2896350654e-11
2025-10-31,19819.9921506,19596.2337185,100.766314337,122.992117701,0,19819.9921506,0,9785.44087473,9919.10206842,338.480682646,7829.898949,17773.2196429,14276.0128365,35603.867303,19795.7272624,35439.7569935,35569.8785048,1882.46972219,1882.46972219,1882.46972219,1283.82658258,1514.51629414,921.978369208,686.809344533,130.425478828,326.823052937,-55.800334384,193.071813707,227.060611917,420.132425624,0,9,25,222.186629575,7.27595761418e-12,0
2025-11-01,19664.8841632,19374.0629437,96.4717602301,194.349459235,0,19664.8841632,0,9919.10206842,10216.7164373,165.311682543,9041.35793839,18030.6821394,14336.9996009,35344.3648845,19567.0064642,35336.4912175,35444.3905928,1880.19455145,1880.19455145,1880.19455145,708.905854668,1513.85628515,478.954107961,686.375126492,-231.725784418,325.414220369,-257.677301689,305.080468176,205.054759898,510.135228073,0,9,25,205.054759898,0,0
2025-11-02,47708.1676596,45396.2730052,322.989408743,1988.90524569,0,47708.1676596,0,10216.7164373,9620.19698301,1271.66282121,0,20524.2954949,17161.5468597,71335.6869564,46042.2518226,71525.2115364,73430.7953897,1877.91938071,1877.91938071,1877.91938071,948.551030107,1513.19627615,-1254.47237544,685.94090845,-82.5589501154,324.005387801,255.786971676,2672.30365627,577.195223005,3249.49887928,0,9,30,577.195223005,7.27595761418e-12,0
2025-11-03,47729.1337933,46914.8750744,484.797028702,329.461690207,0,47729.1337933,0,9620.19698301,10078.0747549,180.321365024,0,20588.0638036,16264.2416862,74684.6196808,47884.4691318,74679.2420487,74009.0737658,1875.64420997,1875.64420997,1875.64420997,-1037.94831198,1512.53626716,77.0732754687,685.506690408,-253.243069213,322.596555233,-127.475708862,517.406588803,1192.95250387,1710.35909267,0,1,34,1192.95250387,2.91038304567e-11,0
2025-11-04,46339.5261399,44892.4059038,562.511057909,884.609178188,155.817178033,46495.3433179,33.59955,10078.0747549,9392.77037843,415.029188171,128.403684946,19678.5763092,16556.4207493,71556.8501053,46017.4280196,71547.4394745,71212.0609164,1874.91978383,1874.91978383,1874.91978383,-405.047150888,1512.22978455,-660.592755111,682.447425562,727.058838298,321.785035865,545.950549353,1316.95874933,1661.74793825,2978.70668758,2,9,31,1661.74793825,0,-5.31485966349e-12
2025-11-05,48786.362183,46430.2082054,839.84431554,1516.30966204,0,48786.362183,0,9392.77037843,9947.53328881,264.793301868,0,21551.7574281,16957.6368974,75118.1800043,48109.8968365,75108.9370621,74536.9338992,1874.1953577,1874.1953577,1874.1953577,-1054.59370194,1511.92330194,1703.60954724,686.809344533,-62.4741111812,326.823052937,33.5648766509,2214.30468516,2795.55079024,5009.8554754,0,5,28,2795.55079024,-1.45519152284e-11,0
2025-11-06,49083.069565,46024.7006412,271.776222177,2786.59270159,0,49083.069565,0,9947.53328881,9578.71597628,260.050100047,0,20800.3360769,17180.2078036,72326.7648334,46568.2530855,72339.3929059,75249.7629234,1873.47093157,1873.47093157,1873.47093157,2749.02569098,1513.85628515,505.400789124,686.375126492,-132.901679468,325.414220369,381.079077828,3328.3123718,405.314281837,3733.62665363,0,0,2,405.314281837,7.27595761418e-12,0
2025-11-07,20348.7045067,20209.6302393,44.2095275544,94.8647398561,0,20348.7045067,0,9578.71597628,10153.3503035,372.188781659,9119.06753399,17974.7346625,14042.3641821,36698.9043457,20298.0492944,36535.5446047,36742.0885794,1877.91938071,1877.91938071,1877.91938071,-1316.50016981,1513.19627615,-3376.66807493,685.94090845,-375.883387948,331.208055794,-230.108051923,149.003166617,105.818932943,254.822099561,0,9,20,105.818932943,7.27595761418e-12,0
2025-11-08,19936.6921272,19696.8388289,119.564278511,120.289019847,0,19936.6921272,0,10153.3503035,10044.7876601,476.058311347,8683.83752561,17134.8454813,13976.9312189,36145.1234965,19935.9673859,36136.8449232,36109.0171993,1875.64420997,1875.64420997,1875.64420997,-2133.1046163,1512.53626716,1430.05496263,685.506690408,-268.297987002,329.640718073,-147.747469951,189.043297695,225.149594854,414.19289255,0,9,14,225.149594854,0,0
2025-11-09,49515.5895538,47206.3034287,378.667128973,1930.61899609,0,49515.5895538,0,10044.7876601,9820.55808607,660.594489835,0,20773.0271238,17027.9585869,74273.3134678,47963.6376867,74461.116216,75752.4802101,1874.91978383,1874.91978383,1874.91978383,750.99773767,1512.22978455,2063.95086532,682.447425562,669.715069649,328.231885505,45.4838385235,2366.04905427,886.882312033,3252.9313663,0,21,44,886.882312033,-1.45519152284e-11,0
2025-11-10,51011.1057645,48480.5579469,16.2834987622,2514.26431882,0,51011.1057645,0,9820.55808607,9640.27192723,656.231850072,0,20690.8661249,16921.8591041,75267.1252003,48513.1249444,75246.0754893,78283.6819709,1874.1953577,1874.1953577,1874.1953577,2548.85613844,1514.51629414,432.862054021,679.388160716,552.771349975,326.823052937,244.913617254,3075.81634198,59.259571463,3135.07591344,0,9,12,59.259571463,2.18278728426e-11,0
2025-11-11,49518.5172047,48532.9657508,495.121954249,490.42949958,8.98527416667,49527.5024788,2.05166666667,9640.27192723,9793.68889101,283.945831647,0,20861.0391302,16759.366428,76461.0624546,49523.2096593,76474.467692,75942.5865338,1880.19455145,1880.19455145,1880.19455145,-778.643899349,1513.85628515,417.272744079,676.32889587,353.047081208,325.414220369,200.058240337,769.235066874,1287.71098774,2056.94605462,1,9,31,1287.71098774,1.45519152284e-11,2.65387711806e-12
2025-11-12,50102.5314339,47309.0391616,632.16860959,2161.32366265,0,50102.5314339,0,9793.68889101,9705.2701673,1021.66074919,6.94726067958,20727.0236159,16868.4659802,75115.3862141,48503.4141248,75088.5582399,75843.1533955,1877.91938071,1877.91938071,1877.91938071,-194.822395828,1513.19627615,-2025.25171144,673.269631024,352.938531862,324.005387801,199.469180663,2615.29568905,1887.52850764,4502.82419669,0,14,28,1740.64903024,-7.27595761418e-12,0
2025-11-13,50223.9675065,48104.7795626,15.312238416,2103.87570548,9.41733813333,50233.3848446,2.01053333333,9705.2701673,9801.15853249,162.996013755,0,19929.8627693,16056.8893145,74235.9119493,48135.4040395,74233.9057935,76429.8302519,1875.64420997,1875.64420997,1875.64420997,2112.49833174,1512.53626716,1709.68126641,670.210366178,1157.21189423,322.596555233,38.4531533203,2253.65456691,59.736264272,2313.39083118,1,0,3,59.736264272,0,-2.16004991671e-12
2025-11-14,20282.9793781,19972.4225577,34.55886483,275.997955618,0,20282.9793781,0,9801.15853249,9830.45234478,345.249880943,5075.06817634,17952.0765128,14514.8175443,36110.5265718,20041.5402873,35948.1787973,36456.0323258,1884.74489294,1884.74489294,1884.74489294,2360.26999589,1515.17630314,3070.97701559,682.447425562,141.18923368,321.785035865,36.0604760417,433.460979575,87.9552256229,521.416205198,0,0,8,87.9552256229,-7.27595761418e-12,0
2025-11-15,20110.1862023,19768.018794,90.0357753601,252.131632954,0,20110.1862023,0,9830.45234478,9752.58072135,150.063108223,4568.84692189,18140.9667878,14764.2675592,36116.3946598,19948.0903448,36147.7540323,36307.4961754,1898.26471183,1898.26471183,1898.26471183,-116.342530172,1516.15476351,82.0000520027,679.388160716,493.900730448,320.973516497,170.678595612,354.984450372,163.882934835,518.867385207,0,0,10,163.882934835,0,0
2025-11-16,51645.0879182,49554.8636951,29.9758239235,2060.24839921,0,51645.0879182,0,9752.58072135,9907.09618627,490.821107933,0,21451.51974,17236.6670709,76660.4611084,49614.8153429,76782.4631656,79140.2181603,1894.51649578,1894.51649578,1894.51649578,1738.16915628,1516.04861305,908.929232073,676.32889587,283.879950838,320.161997129,107.696880796,2615.17014758,135.413095718,2750.5832433,0,9,18,135.413095718,-7.27595761418e-12,0
2025-11-17,51542.3379933,48869.4090454,338.266984377,2334.66196351,0,51542.3379933,0,9907.09618627,10007.5173234,1373.42295224,98.0033741147,20569.3816188,16570.8200878,76121.0165637,49504.321171,76143.353076,78165.7421907,1890.76827973,1890.76827973,1890.76827973,397.153181769,1515.94246259,-1967.86794491,673.269631024,-468.259172692,319.350477761,-59.0168490494,2961.58139136,916.855764369,3878.43715573,0,10,19,822.496564288,1.45519152284e-11,0
2025-11-18,51912.7314228,48740.3373923,195.22693214,2977.16709838,0,51912.7314228,0,10007.5173234,9852.90021788,184.746129496,0,21651.8979305,17677.1927187,75920.1479774,49130.7912565,75929.4568766,79050.0031746,1887.02006368,1887.02006368,1887.02006368,2745.06906143,1515.83631213,3291.7558814,670.210366178,616.466238111,318.538958393,17.0898354019,3622.7430846,492.887887348,4115.63097195,0,24,38,492.887887348,1.45519152284e-11,0
2025-11-19,54259.4333018,48606.5667458,444.229356168,5208.63719986,6.3010575,54265.7343593,1.385,9852.90021788,9532.64348242,853.385196983,1.81898940355e-12,20819.0918379,17151.6954506,76311.0165845,49391.4756625,76292.9638866,79887.7081843,1902.01292788,1902.01292788,1902.01292788,3006.52759582,1516.26091397,-1877.76639654,670.111306873,308.263232361,317.833439068,440.737523431,5197.02826181,1620.33666205,6817.36492386,1,2,3,1390.54297983,7.27595761418e-12,2.76223488527e-13
2025-11-20,51377.2003477,50034.10388,9.11155590283,1333.98491184,0,51377.2003477,0,9532.64348242,9731.58243745,250.829819697,0,21900.0753164,17560.0159468,77342.1957697,50052.3269918,77341.4212145,79383.9652227,1917.3621827,1917.3621827,1917.3621827,1730.31551421,1516.15476351,1338.95611458,670.012247567,402.399335892,320.973516497,192.902096152,2070.12595087,28.3564978778,2098.48244875,0,9,12,28.3564978778,7.27595761418e-12,0
2025-11-21,21156.7006689,20170.376858,153.899772086,832.42403876,0,21156.7006689,0,9731.58243745,10085.1114665,241.225463796,4693.05148605,17988.3719762,14252.4051745,36796.9774779,20478.1764022,36635.9710691,37534.6278182,1913.49516978,1913.49516978,1913.49516978,1507.79593333,1516.04861305,-2486.1280103,669.913188261,-138.813456697,320.161997129,-64.8637321456,984.938477309,247.288137038,1232.22661435,0,0,1,247.288137038,3.63797880709e-12,0
2025-11-22,20686.9354543,20419.7460708,30.5802954932,236.609087961,0,20686.9354543,0,10085.1114665,9819.25429811,186.52633794,3655.26509318,17927.9135957,14760.8814641,36937.3288613,20480.9066618,36956.3763026,37228.6530461,1909.62815686,1909.62815686,1909.62815686,-447.977298423,1515.94246259,-500.132430733,669.814128955,20.9214626299,319.350477761,125.302978726,371.627653696,80.3034689354,451.931122631,0,0,8,80.3034689354,3.63797880709e-12,0
2025-11-23,52780.6069954,49937.4334636,431.766147303,2411.40738453,0,52780.6069954,0,9819.25429811,9825.29789667,335.357969339,87.4086425181,20914.9330673,16935.6565458,78215.1783872,50799.1920285,78368.6319035,79634.1394167,1905.76114394,1905.76114394,1905.76114394,972.876430272,1515.83631213,-969.626361648,669.715069649,-48.0147857535,318.538958393,130.084269526,2333.76079725,914.799767809,3248.56056506,0,1,34,910.902317311,7.27595761418e-12,0
