date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-12-05,21881.1547032,21881.1547032,0,0,0,21881.1547032,0,10544.7165597,9060.13859906,1077.21559914,0,15679.4956006,14036.511601,44031.827282,21881.1547032,43878.3228521,44031.827282,2460.37175279,2460.37175279,2460.37175279,487.514103024,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-12-06,22700.1508897,22700.1508897,0,0,1746.2210599,24446.3719496,375.684211287,9060.13859906,7982.64105539,188.097570709,0,16007.6026258,13935.9059162,45548.7408857,22700.1508897,45560.5000452,45548.7408857,2458.31015676,2458.31015676,2458.31015676,2228.31485117,0,0,0,9,0,0,0,-7.27595761418e-12,6.8212102633e-13
2025-12-07,76199.5741576,76199.5741576,0,0,167.485993234,76367.0601508,24.1792507945,7982.64105539,10762.5838527,2971.04990767,0,20922.3772413,14445.1770479,97076.7521003,76199.5741576,97246.348982,97076.7521003,2456.24856072,2456.24856072,2456.24856072,-3600.95912401,0,0,0,2,0,0,0,0,-3.12638803734e-12
2025-12-08,77593.3337096,77593.3337096,0,0,0,77593.3337096,0,10762.5838527,10800,7626.71231781,0,18638.7760261,15063.7340486,99048.965412,77593.3337096,98245.2317244,99048.965412,2454.18696469,2454.18696469,2454.18696469,-6522.25988265,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-12-09,75889.8156217,75889.8156217,0,0,955.864577202,76845.6801989,129.890145845,10800,10800,6758.05956629,0,18385.1313697,14891.9564095,97509.7986474,75889.8156217,97477.3611418,97509.7986474,2445.7462572,2445.7462572,2445.7462572,-6402.5183893,0,0,0,3,0,0,0,1.45519152284e-11,-3.29691829393e-12
2025-12-10,74308.7568451,74308.7568451,0,0,0,74308.7568451,0,10800,10696.9258193,1975.96006508,0,18786.9556038,15310.2008017,93840.3333339,74308.7568451,94654.1780299,93840.3333339,2437.30554972,2437.30554972,2437.30554972,-2591.05583384,0,0,0,0,0,0,0,-2.91038304567e-11,0
2025-12-11,72767.8784395,72767.8784395,0,0,207.673041273,72975.5514808,29.3298018816,10696.9258193,10800,5369.17022637,0,18286.6712486,14719.4369488,94868.3294243,72767.8784395,94040.8588432,94868.3294243,2428.86484223,2428.86484223,2428.86484223,-4488.02029821,0,0,0,2,0,0,0,-2.91038304567e-11,-5.5138116295e-12
2025-12-12,23030.4913868,23030.4913868,0,0,0,23030.4913868,0,10800,9612.34133414,476.227319066,0,14816.8573383,13070.5472433,45936.9508974,23030.4913868,46592.3762987,45936.9508974,2420.42413475,2420.42413475,2420.42413475,213.190915451,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-12-13,23667.7035883,23667.7035883,0,0,0,23667.7035883,0,9612.34133414,9525.88226161,397.003415599,0,16787.2162369,13675.4583172,47307.2947187,23667.7035883,47326.7414703,47307.2947187,2411.98342726,2411.98342726,2411.98342726,13.0916187703,0,0,0,0,0,0,0,0,0
2025-12-14,72381.8423057,72381.8423057,0,0,83.1773880252,72465.0196937,11.1625025868,9525.88226161,9036.36567942,229.873070137,0,20286.6248517,16872.7310538,92411.3261654,72381.8423057,92555.0625184,92411.3261654,2397.12587528,2397.12587528,2397.12587528,556.042255462,0,0,0,1,0,0,0,0,3.5527136788e-13
2025-12-15,74340.980399,74340.980399,0,0,190.42175382,74531.4021528,26.6262053941,9036.36567942,10003.103063,989.572410998,0,21003.0402477,16142.3989554,95293.1454645,74340.980399,94990.6843768,95293.1454645,2382.26832329,2382.26832329,2382.26832329,-674.914011212,0,0,0,2,0,0,0,-2.91038304567e-11,-1.70530256582e-12
2025-12-16,73267.965603,73267.965603,0,0,173.080521491,73441.0461245,24.1071941462,10003.103063,10138.8205046,830.600037252,0,19992.393451,16071.6929978,94145.2846296,73267.965603,93615.9834349,94145.2846296,2367.4107713,2367.4107713,2367.4107713,-189.300807331,0,0,0,3,0,0,0,2.91038304567e-11,-2.27373675443e-12
2025-12-17,71451.6313612,71451.6313612,0,0,280.317091611,71731.9484528,38.3369609991,10138.8205046,9494.18051527,666.866943065,0,19264.7045297,16184.5866595,91900.494919,71451.6313612,92721.8773844,91900.494919,2352.55321931,2352.55321931,2352.55321931,-241.546142438,0,0,0,2,0,0,0,2.91038304567e-11,-1.08002495836e-12
2025-12-18,71177.9591671,71177.9591671,0,0,371.06170496,71549.020872,53.9833720312,9494.18051527,9812.2939721,1016.8647247,0,21245.5722853,16922.61144,92652.1091647,71177.9591671,91862.4019435,92652.1091647,2337.69566732,2337.69566732,2337.69566732,-202.976534175,0,0,0,3,0,0,0,-5.82076609135e-11,0
2025-12-19,23038.46625,23038.46625,0,0,0,23038.46625,0,9812.2939721,9407.8170764,137.190259352,677.639148435,16546.1756848,13766.4315108,46502.9648818,23038.46625,47105.4426515,46502.9648818,2331.32758045,2331.32758045,2331.32758045,-278.280560094,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-12-20,23037.1234492,23037.1234492,0,0,0,23037.1234492,0,9407.8170764,9648.75878411,279.703226549,322.891467326,17489.1008042,13949.3241144,46998.7236336,23037.1234492,47050.2521931,46998.7236336,2324.95949358,2324.95949358,2324.95949358,-352.22762621,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-12-21,71494.2018445,71494.2018445,0,0,226.293847705,71720.4956922,32.0837659614,9648.75878411,8629.20057089,335.10883363,0,19977.7890852,17099.6115509,92218.9844686,71494.2018445,92367.6654111,92218.9844686,2318.5914067,2318.5914067,2318.5914067,968.328891568,0,0,0,2,0,0,0,-1.45519152284e-11,1.62003743753e-12
2025-12-22,73401.9794615,73401.9794615,0,0,306.093075793,73708.0725373,43.5582627497,8629.20057089,9292.03348961,528.437448783,0,21218.5580977,16590.4824323,94050.3819348,73401.9794615,94032.2200355,94050.3819348,2312.22331983,2312.22331983,2312.22331983,51.7602132576,0,0,0,2,0,0,0,2.91038304567e-11,4.94537744089e-12
2025-12-23,72053.0693788,72053.0693788,0,0,0,72053.0693788,0,9292.03348961,9660.66816629,1613.22584316,0,20328.0354039,16133.9374681,93065.4163122,72053.0693788,93069.4353708,93065.4163122,2305.85523295,2305.85523295,2305.85523295,-1274.20979839,0,0,0,0,0,0,0,4.36557456851e-11,0
2025-12-24,70785.320464,70785.320464,0,0,296.397653996,71081.718118,38.4682224525,9660.66816629,9399.15256025,819.84814275,0,21014.9476865,17257.4716715,92393.415252,70785.320464,91574.6965647,92393.415252,2301.03402905,2301.03402905,2301.03402905,367.285490777,0,0,0,1,0,0,0,0,-4.26325641456e-12
2025-12-25,70928.6748214,70928.6748214,0,0,126.948514482,71055.6233359,17.8599485765,9399.15256025,9621.88773155,205.946387129,0,20889.6863062,16720.1842539,92170.0370242,70928.6748214,92164.9440067,92170.0370242,2296.21282514,2296.21282514,2296.21282514,883.487484967,0,0,0,1,0,0,0,1.45519152284e-11,-4.32009983342e-12
2025-12-26,23032.9318061,23032.9318061,0,0,0,23032.9318061,0,9621.88773155,9717.97183739,26.9904878738,0,17697.3421777,14248.3714686,46483.5836302,23032.9318061,47133.6369698,46483.5836302,2291.39162123,2291.39162123,2291.39162123,197.441154948,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-12-27,22530.765726,22530.765726,0,0,0,22530.765726,0,9717.97183739,9914.23610581,255.023041733,0,17204.990356,13759.4043468,47039.4181176,22530.765726,46240.4003846,47039.4181176,2286.57041733,2286.57041733,2286.57041733,656.895599682,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-12-28,71126.6110899,71126.6110899,0,0,1080.80074828,72207.4118382,145.081937432,9914.23610581,9695.47829174,2068.18160459,0,19411.1095843,15919.8807959,92223.5832055,71126.6110899,93213.1897686,92223.5832055,2281.74921342,2281.74921342,2281.74921342,-1544.81955122,0,0,0,3,0,0,0,-2.91038304567e-11,6.13908923697e-12
2025-12-29,71360.7245707,71360.7245707,0,0,0,71360.7245707,0,9695.47829174,9580.41226665,1312.61924967,0,19300.8239875,15737.2268524,92399.9826514,71360.7245707,92219.2938828,92399.9826514,2271.06234097,2271.06234097,2271.06234097,-659.965416133,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-12-30,69148.8000041,69148.8000041,0,0,502.140360992,69650.9403651,68.728558877,9580.41226665,9570.2485282,821.187279664,0,20424.7234339,16553.173346,90848.4114086,69148.8000041,91006.1211304,90848.4114086,2260.37546852,2260.37546852,2260.37546852,-457.275410089,0,0,0,2,0,0,0,-5.82076609135e-11,5.11590769747e-13
2025-12-31,69546.9975898,69546.9975898,0,0,48511.1594791,118058.157069,7019.96458639,9570.2485282,6000,9867.36910732,5.68434188608e-14,14129.0481845,14657.7527048,90965.1229339,69546.9975898,90169.2625745,90965.1229339,2249.68859607,2249.68859607,2249.68859607,2671.9538762,0,0,0,27,0,0,0,0,-1.45519152284e-11
