date,slot,x0_kwh,x1_kwh,x2_kwh,x3_kwh
2025-02-04,41,854.297771,831.923504,831.923504,831.923504
2025-02-04,42,749.042704,721.205730,721.205730,721.205730
2025-02-04,43,730.201646,702.045326,702.045326,702.045326
2025-02-04,44,867.616228,644.619453,644.619453,644.619453
2025-02-04,45,1424.176794,1397.876966,1397.876966,1397.876966
2025-02-04,46,690.226859,550.366096,550.366096,550.366096
2025-02-04,47,41.039320,6.112393,6.112393,6.112393
2025-02-04,48,0.000000,0.000000,0.000000,0.000000
2025-02-04,49,0.000000,0.000000,0.000000,0.000000
2025-02-04,50,0.000000,0.000000,0.000000,0.000000
2025-02-04,51,0.000000,0.000000,0.000000,0.000000
2025-02-04,52,0.000000,0.000000,0.000000,0.000000
2025-02-04,53,0.000000,0.000000,0.000000,0.000000
2025-02-04,54,0.000000,0.000000,0.000000,0.000000
2025-02-04,55,0.000000,0.000000,0.000000,0.000000
2025-02-04,56,0.000000,0.000000,0.000000,0.000000
2025-02-04,57,0.000000,0.000000,0.000000,0.000000
2025-02-04,58,0.000000,0.000000,0.000000,0.000000
2025-02-04,59,0.000000,0.000000,0.000000,0.000000
2025-02-04,60,0.000000,0.000000,0.000000,0.000000
2025-02-04,61,0.000000,0.000000,0.000000,0.000000
2025-02-04,62,0.000000,0.000000,0.000000,0.000000
2025-02-04,63,0.000000,0.000000,0.000000,0.000000
2025-02-04,64,104.328432,-0.000000,-0.000000,-0.000000
2025-02-04,65,984.762794,979.862665,979.862665,979.862665
2025-02-04,66,967.596821,908.316039,908.316039,908.316039
2025-02-04,67,955.130930,897.046441,897.046441,897.046441
2025-02-04,68,944.102977,886.112982,886.112982,886.112982
2025-02-04,69,982.711128,921.347934,921.347934,921.347934
2025-02-04,70,946.598818,885.283446,885.283446,885.283446
2025-02-04,71,857.704433,800.305046,800.305046,800.305046
2025-02-04,72,912.945179,847.019376,842.742966,842.742966
2025-02-04,73,935.879161,870.052310,865.474088,865.474088
2025-02-04,74,916.664007,852.023906,846.708017,846.708017
2025-02-04,75,892.934185,831.870484,823.996829,823.996829
2025-02-04,76,921.661220,861.447335,852.629336,852.629336
2025-02-04,77,136.114376,74.568257,74.568257,74.568257
2025-02-04,78,156.754879,132.713692,132.713692,132.713692
2025-02-04,79,161.284466,136.706022,136.706022,136.706022
2025-02-04,80,0.000000,0.000000,0.000000,0.000000
2025-02-04,81,198.282192,171.659865,171.659865,171.659865
2025-02-04,82,0.000000,0.000000,0.000000,0.000000
2025-02-04,83,0.000000,0.000000,0.000000,0.000000
2025-02-04,84,0.000000,0.000000,0.000000,0.000000
2025-02-04,85,0.000000,0.000000,0.000000,0.000000
2025-02-04,86,0.000000,0.000000,0.000000,0.000000
2025-02-04,87,0.000000,0.000000,0.000000,0.000000
2025-02-04,88,0.000000,0.000000,0.000000,0.000000
2025-02-04,89,689.368674,341.387120,898.369691,898.369691
2025-02-04,90,1315.233663,1258.916164,1247.456590,1247.456590
2025-02-04,91,1341.495036,1074.237445,1273.240968,1273.240968
2025-02-04,92,1392.633149,1336.594256,1323.521379,1323.521379
2025-02-04,93,637.901368,581.014376,581.014376,581.014376
2025-02-04,94,675.286123,618.488193,618.488193,618.488193
2025-02-04,95,664.853603,609.312435,609.312435,609.312435
2025-02-04,96,717.095827,678.949035,686.537234,686.537234
2025-02-04,97,762.203365,723.949864,731.541823,731.541823
2025-02-04,98,827.989920,789.061101,796.876182,796.876182
2025-02-04,99,873.070773,833.935665,841.796233,841.796233
2025-02-04,100,892.891395,854.115683,861.807757,861.807757
2025-02-04,101,908.405497,870.065281,877.560900,877.560900
2025-02-04,102,1002.265414,977.593495,987.015374,987.015374
2025-02-04,103,1006.769214,981.989537,991.452568,991.452568
2025-02-04,104,1029.755503,1004.410577,1014.089469,1014.089469
2025-02-04,105,1077.892188,1051.363546,1061.494483,1061.494483
2025-02-04,106,949.111310,925.749484,934.671056,934.671056
2025-02-04,107,724.479041,706.641084,713.453163,713.453163
2025-02-04,108,704.806829,687.475032,694.093816,697.046767
2025-02-04,109,729.205992,711.274202,718.122115,721.177291
2025-02-04,110,702.735220,685.454365,692.053695,694.997966
2025-02-04,111,694.324763,677.250728,683.771076,686.680110
2025-02-04,112,221.302098,-0.000000,268.168922,698.576578
2025-02-04,113,0.000000,0.000000,0.000000,0.000000
2025-02-04,114,0.000000,0.000000,0.000000,0.000000
2025-02-04,115,0.000000,0.000000,0.000000,0.000000
2025-02-04,116,0.000000,0.000000,0.000000,0.000000
2025-02-04,117,0.000000,0.000000,0.000000,0.000000
2025-02-04,118,0.000000,0.000000,0.000000,0.000000
2025-02-04,119,0.000000,0.000000,0.000000,0.000000
2025-02-04,120,0.000000,0.000000,0.000000,0.000000
2025-02-04,121,0.000000,0.000000,0.000000,0.000000
2025-02-04,122,0.000000,0.000000,0.000000,581.241147
2025-02-04,123,0.000000,0.000000,0.000000,0.000000
2025-02-04,124,702.394731,629.232769,691.718435,694.661265
2025-02-04,125,721.160893,703.427025,710.199354,713.220809
2025-02-04,126,730.187878,730.187878,719.089130,722.148406
2025-02-04,127,709.743600,705.761185,698.955602,701.929222
2025-02-04,128,702.394729,702.394729,700.438782,700.438782
2025-02-04,129,752.164728,733.668453,733.668453,739.203498
2025-02-04,130,693.272612,693.272612,682.734970,685.639582
2025-02-04,131,1383.401180,1369.874613,1369.874613,1377.344854
2025-02-04,132,1353.042110,1340.262094,1340.262094,1347.320042
2025-02-04,133,1352.058889,1339.303052,1339.303052,1346.347647
2025-02-04,134,1348.080116,1335.422120,1335.422120,1342.412681
2025-02-04,135,1396.850092,1382.992806,1382.992806,1390.645692
2025-02-04,136,969.429330,969.429330,804.081507,1147.406203
2025-02-04,137,1405.467518,1391.398324,1391.398324,1399.168239
2025-02-04,138,1405.487374,1391.417692,1391.417692,1399.187877
2025-02-04,139,1412.318280,1398.080621,1398.080621,1405.943573
2025-02-04,140,1416.708161,1402.362551,1402.362551,1410.285121
2025-02-04,141,1424.537024,1409.998897,1409.998897,1418.027787
2025-02-04,142,1430.753222,1416.062234,1416.062234,1424.175544
2025-02-04,143,1422.435046,1407.948609,1407.948609,1415.948953
2025-02-05,0,550.793282,550.793282,550.793282,550.793282
2025-02-05,1,565.580916,565.580916,565.580916,565.580916
2025-02-05,2,600.857234,600.857234,600.857234,600.857234
2025-02-05,3,588.926409,588.926409,588.926409,588.926409
2025-02-05,4,583.741935,583.741935,583.741935,583.741935
2025-02-05,5,598.948534,598.948534,598.948534,598.948534
2025-02-05,6,592.466003,592.466003,592.466003,592.466003
2025-02-05,7,596.598199,596.598199,596.598199,596.598199
2025-02-05,8,611.866980,611.866980,611.866980,611.866980
2025-02-05,9,600.565883,600.565883,600.565883,600.565883
2025-02-05,10,833.942071,833.942071,833.942071,833.942071
2025-02-05,11,595.393572,595.393572,595.393572,595.393572
2025-02-05,12,614.856407,614.856407,614.856407,614.856407
2025-02-05,13,636.580441,636.580441,636.580441,636.580441
2025-02-05,14,641.007753,641.007753,641.007753,641.007753
2025-02-05,15,619.931508,619.931508,619.931508,619.931508
2025-02-05,16,630.738452,630.738452,630.738452,630.738452
2025-02-05,17,658.095647,658.095647,658.095647,658.095647
2025-02-05,18,633.818260,633.818260,633.818260,633.818260
2025-02-05,19,623.733872,623.733872,623.733872,623.733872
2025-02-05,20,638.723555,638.723555,638.723555,638.723555
2025-02-05,21,625.003869,625.003869,625.003869,625.003869
2025-02-05,22,630.411557,630.411557,630.411557,630.411557
2025-02-05,23,654.231910,654.231910,654.231910,654.231910
2025-02-05,24,676.556117,676.556117,676.556117,676.556117
2025-02-05,25,670.008986,670.008986,670.008986,670.008986
2025-02-05,26,660.103784,660.103784,660.103784,660.103784
2025-02-05,27,661.363155,661.363155,661.363155,661.363155
2025-02-05,28,0.000000,0.000000,0.000000,0.000000
2025-02-05,29,667.031952,667.031952,667.031952,667.031952
2025-02-05,30,666.791957,666.791957,666.791957,666.791957
2025-02-05,31,684.782963,684.782963,684.782963,684.782963
2025-02-05,32,695.482383,695.482383,695.482383,695.482383
2025-02-05,33,1503.762402,1503.762402,1503.762402,1503.762402
2025-02-05,34,750.663091,750.663091,750.663091,750.663091
2025-02-05,35,878.390943,878.390943,878.390943,878.390943
2025-02-05,36,834.707351,839.298528,839.298528,839.298528
2025-02-05,37,794.254928,798.641500,798.641500,798.641500
2025-02-05,38,832.635125,837.215820,837.215820,837.215820
2025-02-05,39,881.765183,886.594939,886.594939,886.594939
2025-02-05,40,879.031746,883.873679,883.873679,883.873679
2025-02-05,41,826.906514,831.556238,831.556238,831.556238
2025-02-05,42,686.592299,696.104591,696.104591,696.104591
2025-02-05,43,676.251312,686.036760,686.036760,686.036760
2025-02-05,44,658.222348,668.255051,668.255051,668.255051
2025-02-05,45,579.508711,589.490075,589.490075,589.490075
2025-02-05,46,17.181533,507.110863,507.110863,507.110863
2025-02-05,47,23.249375,35.468186,35.468186,35.468186
2025-02-05,48,0.000000,0.000000,0.000000,0.000000
2025-02-05,49,0.000000,0.000000,0.000000,0.000000
2025-02-05,50,0.000000,0.000000,0.000000,0.000000
2025-02-05,51,0.000000,0.000000,0.000000,0.000000
2025-02-05,52,0.000000,0.000000,0.000000,0.000000
2025-02-05,53,0.000000,0.000000,0.000000,0.000000
2025-02-05,54,0.000000,0.000000,0.000000,0.000000
2025-02-05,55,0.000000,0.000000,0.000000,0.000000
2025-02-05,56,0.000000,0.000000,0.000000,0.000000
2025-02-05,57,0.000000,0.000000,0.000000,0.000000
2025-02-05,58,0.000000,0.000000,0.000000,0.000000
2025-02-05,59,0.000000,0.000000,0.000000,0.000000
2025-02-05,60,0.000000,0.000000,0.000000,0.000000
2025-02-05,61,0.000000,0.000000,0.000000,0.000000
2025-02-05,62,0.000000,0.000000,0.000000,0.000000
2025-02-05,63,0.000000,0.000000,0.000000,0.000000
2025-02-05,64,0.000000,0.000000,0.000000,0.000000
2025-02-05,65,972.772212,1011.840623,1011.840623,1011.840623
2025-02-05,66,929.294959,983.439570,983.439570,983.439570
2025-02-05,67,904.018979,957.619791,957.619791,957.619791
2025-02-05,68,889.063641,941.680001,941.680001,941.680001
2025-02-05,69,904.234823,955.636842,955.636842,955.636842
2025-02-05,70,883.582321,933.737392,933.737392,933.737392
2025-02-05,71,825.584081,875.218601,875.218601,875.218601
2025-02-05,72,826.501957,809.962769,790.563149,790.563149
2025-02-05,73,816.728041,800.799336,780.812140,780.812140
2025-02-05,74,822.458016,806.606813,786.565257,786.565257
2025-02-05,75,850.693835,837.119823,815.074307,815.074307
2025-02-05,76,888.289943,877.330143,852.999125,852.999125
2025-02-05,77,81.742018,81.742018,46.665417,46.665417
2025-02-05,78,0.000000,0.000000,0.000000,0.000000
2025-02-05,79,0.000000,0.000000,0.000000,0.000000
2025-02-05,80,132.164833,132.164833,71.606297,71.606297
2025-02-05,81,121.719110,121.719110,60.357194,60.357194
2025-02-05,82,0.000000,0.000000,0.000000,0.000000
2025-02-05,83,0.000000,0.000000,0.000000,0.000000
2025-02-05,84,0.000000,0.000000,0.000000,0.000000
2025-02-05,85,0.000000,0.000000,0.000000,0.000000
2025-02-05,86,0.000000,0.000000,0.000000,0.000000
2025-02-05,87,0.000000,0.000000,0.000000,0.000000
2025-02-05,88,0.000000,0.000000,0.000000,0.000000
2025-02-05,89,1209.243183,1201.552948,1182.348333,1182.348333
2025-02-05,90,1298.236215,1291.182169,1270.077185,1270.077185
2025-02-05,91,1334.914738,1327.939656,1306.134182,1306.134182
2025-02-05,92,889.031679,889.031679,651.923539,651.923539
2025-02-05,93,556.746411,556.746411,526.540292,526.540292
2025-02-05,94,578.480868,578.480868,547.443602,547.443602
2025-02-05,95,619.294951,619.294951,587.515028,587.515028
2025-02-05,96,693.490327,695.129784,695.129784,695.129784
2025-02-05,97,741.558533,743.238152,743.238152,743.238152
2025-02-05,98,794.934713,796.704857,796.704857,796.704857
2025-02-05,99,789.543217,791.117108,791.117108,791.117108
2025-02-05,100,824.301129,825.887201,825.887201,825.887201
2025-02-05,101,906.682391,908.522542,908.522542,908.522542
2025-02-05,102,1007.819803,1012.923141,1012.923141,1012.923141
2025-02-05,103,978.131132,983.083523,983.083523,983.083523
2025-02-05,104,971.291938,976.209717,976.209717,976.209717
2025-02-05,105,996.622716,1001.668616,1001.668616,1001.668616
2025-02-05,106,888.441355,892.940081,892.940081,892.940081
2025-02-05,107,702.824059,706.383945,706.383945,706.383945
2025-02-05,108,674.550710,677.962559,677.962559,678.237447
2025-02-05,109,684.555284,688.017734,688.017734,688.296700
2025-02-05,110,673.140146,676.544860,676.544860,676.819174
2025-02-05,111,694.467960,697.980549,697.980549,698.263554
2025-02-05,112,0.000000,0.000000,0.000000,307.992416
2025-02-05,113,0.000000,0.000000,0.000000,0.000000
2025-02-05,114,0.000000,0.000000,0.000000,0.000000
2025-02-05,115,0.000000,0.000000,0.000000,0.000000
2025-02-05,116,0.000000,0.000000,0.000000,0.000000
2025-02-05,117,0.000000,0.000000,0.000000,0.000000
2025-02-05,118,0.000000,0.000000,0.000000,0.000000
2025-02-05,119,0.000000,0.000000,0.000000,0.000000
2025-02-05,120,0.000000,0.000000,0.000000,0.000000
2025-02-05,121,0.000000,0.000000,0.000000,0.000000
2025-02-05,122,0.000000,0.000000,0.000000,0.000000
2025-02-05,123,0.000000,0.000000,0.000000,0.000000
2025-02-05,124,411.420341,444.207084,704.138955,709.392594
2025-02-05,125,709.152255,712.739098,712.739098,713.028085
2025-02-05,126,685.927567,689.396941,689.396941,689.676464
2025-02-05,127,683.079707,686.534677,686.534677,686.813040
2025-02-05,128,719.471813,723.110852,723.110852,723.404044
2025-02-05,129,757.280491,761.110763,761.110763,761.419364
2025-02-05,130,705.332347,708.899869,708.899869,709.187300
2025-02-05,131,1429.564966,1432.580664,1432.580664,1432.823635
2025-02-05,132,1388.553081,1391.361344,1391.361344,1391.587602
2025-02-05,133,1367.816525,1370.519904,1021.291156,1370.737712
2025-02-05,134,1347.728041,1350.329814,1350.329814,1350.539435
2025-02-05,135,1363.580790,1366.262745,1366.262745,1366.478827
2025-02-05,136,1380.245820,1383.012065,1383.012065,1383.234938
2025-02-05,137,1382.307933,1385.084609,1385.084609,1385.308322
2025-02-05,138,1384.196968,1386.983198,1386.983198,1387.207682
2025-02-05,139,1378.251370,1381.007527,1381.007527,1381.229588
2025-02-05,140,1373.302074,1376.033198,1376.033198,1376.253242
2025-02-05,141,1389.114539,1391.925642,1391.925642,1392.152129
2025-02-05,142,1407.179479,1410.081953,1410.081953,1410.315802
2025-02-05,143,1066.481117,1084.546249,1084.546249,1151.533150
2025-02-06,0,543.754849,543.754849,543.754849,543.754849
2025-02-06,1,541.921898,541.921898,541.921898,541.921898
2025-02-06,2,572.354700,572.354700,572.354700,572.354700
2025-02-06,3,603.226483,603.226483,603.226483,603.226483
2025-02-06,4,613.290249,613.290249,613.290249,613.290249
2025-02-06,5,607.901561,607.901561,607.901561,607.901561
2025-02-06,6,607.283272,607.283272,607.283272,607.283272
2025-02-06,7,747.616812,747.616812,747.616812,747.616812
2025-02-06,8,614.759838,614.759838,614.759838,614.759838
2025-02-06,9,617.400485,617.400485,617.400485,617.400485
2025-02-06,10,616.382355,616.382355,616.382355,616.382355
2025-02-06,11,616.617029,616.617029,616.617029,616.617029
2025-02-06,12,624.497045,624.497045,624.497045,624.497045
2025-02-06,13,627.976187,627.976187,627.976187,627.976187
2025-02-06,14,614.518530,614.518530,614.518530,614.518530
2025-02-06,15,593.611842,593.611842,593.611842,593.611842
2025-02-06,16,626.081921,626.081921,626.081921,626.081921
2025-02-06,17,674.267123,674.267123,674.267123,674.267123
2025-02-06,18,641.766784,641.766784,641.766784,641.766784
2025-02-06,19,630.375691,630.375691,630.375691,630.375691
2025-02-06,20,657.987193,657.987193,657.987193,657.987193
2025-02-06,21,642.729533,642.729533,642.729533,642.729533
2025-02-06,22,642.179955,642.179955,642.179955,642.179955
2025-02-06,23,667.159529,667.159529,667.159529,667.159529
2025-02-06,24,664.046494,664.046494,664.046494,664.046494
2025-02-06,25,649.438625,649.438625,649.438625,649.438625
2025-02-06,26,0.000000,0.000000,0.000000,0.000000
2025-02-06,27,687.983145,687.983145,687.983145,687.983145
2025-02-06,28,657.042124,657.042124,657.042124,657.042124
2025-02-06,29,613.977090,613.977090,613.977090,613.977090
2025-02-06,30,657.207415,657.207415,657.207415,657.207415
2025-02-06,31,691.596293,691.596293,691.596293,691.596293
2025-02-06,32,671.618091,671.618091,671.618091,671.618091
2025-02-06,33,1493.648983,1493.648983,1493.648983,1493.648983
2025-02-06,34,750.740607,750.740607,750.740607,750.740607
2025-02-06,35,878.345819,878.345819,878.345819,878.345819
2025-02-06,36,101.733379,34.672727,34.672727,34.672727
2025-02-06,37,854.926094,853.047574,853.047574,853.047574
2025-02-06,38,868.885073,866.987404,866.987404,866.987404
2025-02-06,39,850.383640,848.508324,848.508324,848.508324
2025-02-06,40,832.671108,830.813920,830.813920,830.813920
2025-02-06,41,823.607296,821.749257,821.749257,821.749257
2025-02-06,42,718.315544,707.727899,707.727899,707.727899
2025-02-06,43,680.531023,670.106275,670.106275,670.106275
2025-02-06,44,640.169934,629.920742,629.920742,629.920742
2025-02-06,45,1438.580654,1428.503782,1428.503782,1428.503782
2025-02-06,46,691.237233,256.489226,256.489226,256.489226
2025-02-06,47,0.000000,0.000000,0.000000,0.000000
2025-02-06,48,0.000000,0.000000,0.000000,0.000000
2025-02-06,49,0.000000,0.000000,0.000000,0.000000
2025-02-06,50,0.000000,0.000000,0.000000,0.000000
2025-02-06,51,0.000000,0.000000,0.000000,0.000000
2025-02-06,52,0.000000,0.000000,0.000000,0.000000
2025-02-06,53,0.000000,0.000000,0.000000,0.000000
2025-02-06,54,0.000000,0.000000,0.000000,0.000000
2025-02-06,55,0.000000,0.000000,0.000000,0.000000
2025-02-06,56,0.000000,0.000000,0.000000,0.000000
2025-02-06,57,0.000000,0.000000,0.000000,0.000000
2025-02-06,58,0.000000,0.000000,0.000000,0.000000
2025-02-06,59,0.000000,0.000000,0.000000,0.000000
2025-02-06,60,0.000000,0.000000,0.000000,0.000000
2025-02-06,61,0.000000,0.000000,0.000000,0.000000
2025-02-06,62,0.000000,0.000000,0.000000,0.000000
2025-02-06,63,0.000000,0.000000,0.000000,0.000000
2025-02-06,64,0.000000,0.000000,0.000000,0.000000
2025-02-06,65,967.828237,967.828237,967.828237,967.828237
2025-02-06,66,990.509025,966.801044,966.801044,966.801044
2025-02-06,67,987.080891,962.754610,962.754610,962.754610
2025-02-06,68,973.952897,949.204102,949.204102,949.204102
2025-02-06,69,975.711183,950.364172,950.364172,950.364172
2025-02-06,70,961.759163,935.362934,935.362934,935.362934
2025-02-06,71,922.329834,895.085072,895.085072,895.085072
2025-02-06,72,893.429153,852.102956,766.275553,766.275553
2025-02-06,73,909.819262,867.870147,782.708049,782.708049
2025-02-06,74,940.017739,896.458120,812.988095,812.988095
2025-02-06,75,901.660100,857.852330,774.544060,774.544060
2025-02-06,76,889.008565,847.124593,761.848979,761.848979
2025-02-06,77,99.821887,60.665645,0.000000,0.000000
2025-02-06,78,173.941124,150.801200,106.313597,106.313597
2025-02-06,79,168.290715,144.386478,99.066687,99.066687
2025-02-06,80,141.954098,117.131920,70.712482,70.712482
